,gvkey,sich,insbnk,understatement,option,p_aaer,new_p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f
2004,14385,3842.0,0,0,0,2620.5,26206.0,0,224.61,28.964,367.948,235.268,27.321,195.024,30.375,3.999,0.0,80.055,28.338,33.571,73.418,0.0,0.0,52.625,132.68,33.571,156.873,0.0,155.796,98.078,422.4380000000001,8.549,0.0,22.337,7.546,29.76
2005,14386,5961.0,0,0,0,2620.5,26206.0,0,132.99200000000002,22.356,190.765,146.267,106.738,67.586,37.673,0.545,0.0,5.207999999999998,6.662000000000001,-30.595,17.779,0.0,0.8420000000000001,39.29,44.49800000000001,-30.595,43.069,0.0,-131.738,6.973,102.61,35.811,0.0,0.0,0.608,19.95
2006,14390,3826.0,0,0,0,2620.5,26206.0,0,134.935,122.776,1624.7520000000004,448.929,14.285,418.347,14.981,150.526,105.052,796.092,62.495,49.907,18.173,82.211,0.0,273.313,1139.688,53.442,1906.699,0.0,232.489,102.156,628.254,7.146,0.0,28.088,68.766,46.95
2007,14391,4911.0,0,0,0,2620.5,26206.0,0,1432.4,1116.1,7877.9,1989.7,62.0,1751.9,168.3,641.5,789.9,2406.8,273.6,182.6,85.5,258.5,0.0,1812.2,5154.6,227.7,8813.3,452.6,818.8,1268.0,2393.4,183.5,0.0,89.9,160.6,21.6
2008,14396,4833.0,0,0,0,2620.5,26206.0,0,1593.092,176.58599999999996,3046.913,962.995,989.145,1685.499,134.355,410.467,83.15100000000002,1007.361,92.847,-572.9490000000002,285.74,630.832,315.563,1045.412,2071.871,-572.9490000000002,214.341,12.047,692.24,276.338,2352.764,3.085,122.67,-28.207,107.538,10.25
2009,14398,1311.0,0,0,0,2620.5,26206.0,0,0.746,0.18600000000000005,4.427,1.783,0.507,2.807,16.485,0.0,0.0,2.295,0.573,-3.13,0.0,0.0,0.0,0.349,2.644,-3.13,28.942,0.0,-30.553,0.214,1.78,0.0,0.0,0.0,0.278,0.16
2010,14412,7389.0,0,0,0,2620.5,26206.0,0,511.324,128.903,864.1110000000001,185.87,107.586,223.27,61.306,130.0,299.0,99.398,25.456,-41.69600000000001,11.546,2.21,0.0,475.202,678.2410000000001,-41.69600000000001,335.80800000000005,0.0,-19.906,320.717,336.163,1.327,13.517,-29.85,27.031,16.61
2011,14414,5065.0,0,0,0,2620.5,26206.0,0,3.105,6.884,3.354,-9.802,0.0,11.675999999999998,20.659,3.516,1.924,0.596,0.129,-5.645,0.846,0.0,0.0,12.56,13.156,-7.992000000000001,0.598,0.0,-8.965,1.632,13.723,0.0,0.0,0.0,1.859,0.66
2012,14417,3679.0,0,0,0,2620.5,26206.0,0,7.411,0.508,10.72,7.752000000000002,2.501,3.883,4.308,0.333,1.0,1.625,0.3720000000000001,0.453,3.0780000000000003,0.0,0.0,1.3430000000000002,2.968,0.453,5.492000000000001,0.0,3.357,1.58,7.636,0.979,0.025,-0.033,0.066,3.65
2013,14418,7990.0,0,0,0,2620.5,26206.0,0,661.927,75.78699999999998,10497.443,2510.7,208.971,2207.341,157.39600000000004,169.18900000000005,400.0,5296.419,390.726,170.593,78.03699999999998,0.0,0.0,887.91,7986.743,169.815,9893.375,0.0,588.621,156.451,3972.802,9.974,0.0,106.996,428.478,28.87
2014,14432,3826.0,0,0,0,2620.5,26206.0,0,503.5,310.4,3705.7,840.1,2.1,1276.0,38.344,528.6,590.8,1928.0,95.1,91.0,116.5,20.4,0.0,857.7,2865.6,91.0,3831.8,0.0,396.0,270.6,1666.3,0.0,18.7,55.9,163.7,33.19
2015,14433,3826.0,0,0,0,2620.5,26206.0,0,865.3,451.6,5392.3,1643.8,253.6,2685.7,63.317,49.0,558.4,2534.3,241.7,254.1,117.1,0.0,0.0,606.1,3412.0,254.1,6821.8,336.5,1137.1,439.6,3500.1,0.3,105.5,164.0,209.5,49.75
2016,14446,2834.0,0,0,0,2620.5,26206.0,0,998.939,97.465,2105.449,718.3539999999998,333.106,550.842,196.523,65.44800000000001,723.818,913.486,52.158,236.143,253.471,0.0,154.842,401.361,1372.3829999999996,243.263,521.215,0.0,370.607,247.67,1215.377,14.85,41.861,49.883,42.731,20.14
2017,14450,3350.0,0,0,0,2620.5,26206.0,0,202.903,34.137,539.427,201.412,22.739,502.195,12.097,1.6840000000000002,16.724,247.698,18.679,11.442,103.36,0.0,0.0,61.51,336.015,-19.798,335.374,2.0,137.14700000000002,69.574,583.114,0.13,0.0,4.345,14.8,11.35
2018,14451,2670.0,0,0,0,2620.5,26206.0,0,0.037000000000000005,0.388,0.391,-0.959,0.006,0.057,10.222,0.401,0.0,0.0,0.07400000000000001,-0.871,0.0,0.0,0.0,1.275,1.275,-0.871,0.987,0.075,-19.621,0.022,0.014,0.175,0.0,0.0,0.04,0.095
2019,14457,3640.0,0,0,0,2620.5,26206.0,0,75.979,27.586,146.097,38.132,5.6789999999999985,198.29,15.878,9.674,49.92100000000001,51.24,4.914,-18.347,37.425,0.0,1.0659999999999998,49.726000000000006,106.892,-18.347,52.183,0.0,6.149,27.761,234.786,2.264,0.455,-0.383,7.169,0.65
2020,14460,9995.0,0,0,0,2620.5,26206.0,0,0.0,0.093,0.02,-0.453,0.0,0.0,47.971,0.31,0.0,0.0,0.005,-0.564,0.0,0.0,0.0,0.473,0.473,-0.564,0.028,0.0,-23.012,0.0,0.0,0.0,0.0,0.0,0.042,0.003
2021,14462,3231.0,0,0,0,2620.5,26206.0,0,147.205,70.806,373.642,111.823,1.823,689.552,10.465,0.05,19.475,93.917,30.333,2.584,59.14,0.0,0.0,105.591,258.98900000000003,2.584,338.814,0.531,73.24,55.151,847.927,1.609,7.207999999999998,0.18,6.96,13.15
2022,14466,6411.0,1,0,0,2620.5,26206.0,0,197.407,176.80599999999995,499.301,142.80100000000004,55.07899999999999,244.492,14.156,6.996,37.067,114.443,19.984,32.349000000000004,0.0,1.336,3.499,225.045,356.5,32.349000000000004,45.771,0.0,87.259,133.892,330.267,0.0,0.0,24.381,9.061,56.05
2023,14470,2670.0,0,0,0,2620.5,26206.0,0,218.818,43.603,1105.172,-44.57,34.006,342.254,61.044,0.0,867.0,967.186,35.2,30.881,82.193,80.017,0.0,111.038,1149.742,11.545,229.98,0.0,-569.564,83.729,830.048,0.679,2.059,25.146,87.86399999999998,9.75
2024,14476,2731.0,0,0,0,2620.5,26206.0,0,2.281,0.529,2.6910000000000003,0.045,0.003,1.828,442.46,0.452,0.403,1.301,0.028,-0.04,1.17,0.0,0.0,1.281,2.6460000000000004,-0.04,0.276,0.0,-4.944,0.906,3.393,0.0,0.0,0.0,0.044,0.005
2025,14477,4953.0,0,0,0,2620.5,26206.0,0,3124.0,809.0,19490.0,5392.0,730.0,6666.0,628.018,515.0,1628.0,7709.0,1371.0,503.0,83.0,0.0,0.0,3721.0,14085.0,503.0,17935.0,0.0,909.0,1669.0,11322.0,50.0,0.0,284.0,557.0,31.91
2026,14487,3842.0,0,0,0,2620.5,26206.0,0,12.474,2.676,19.277,12.457,4.352,8.441,14.931,0.647,0.0,0.7070000000000001,0.35700000000000004,0.449,5.4910000000000005,0.0,0.0,3.669,6.82,-0.672,5.649,0.0,-22.513,1.858,13.162,1.381,0.0,-2.445,0.078,2.4
2027,14489,3571.0,0,0,0,2620.5,26206.0,0,7877.0,5075.0,13535.0,4694.0,3914.0,25422.0,2602.0,0.0,0.0,520.0,239.0,1246.0,278.0,4373.0,273.0,7519.0,8841.0,1246.0,1438.0,0.0,1338.0,2269.0,31168.0,295.0,5.0,485.0,29.0,27.49
2028,14490,5961.0,0,0,0,2620.5,26206.0,0,5.08,0.942,6.5310000000000015,4.373,0.35,8.305,4.265,0.711,0.075,0.365,0.221,0.004,2.787,0.0,0.0,1.793,2.158,0.004,0.8190000000000001,0.0,-1.751,1.797,13.273,0.0,0.0,-0.027000000000000003,0.157,3.85
2029,14512,3845.0,0,0,0,2620.5,26206.0,0,19.511,1.088,28.63,24.59,6.499,11.731,4.1110000000000015,0.0,0.0,0.0,2.005,-0.6579999999999999,6.296,0.225,4.57,2.894,3.542,-0.6579999999999999,16.704,0.0,16.083,4.0139999999999985,22.242,0.0,0.0,-0.431,0.0,4.25
2030,14524,7372.0,0,0,0,2620.5,26206.0,0,84.73,33.63,125.63,-20.355,26.797,51.371,77.279,54.653,9.5,14.473,10.652,14.498,4.043,0.0,0.0,127.843,145.985,17.293,71.779,0.0,-289.337,49.074,197.568,39.834,0.6940000000000001,-0.106,10.993,4.01
2031,14529,3312.0,0,0,0,2620.5,26206.0,0,89.171,16.114,206.99,61.971,0.0,148.483,12.890999999999998,0.0,0.0,119.241,8.417,-34.119,64.37100000000001,0.0,0.0,25.778,145.019,-34.119,189.261,0.0,15.797,18.269,140.447,0.0,0.0,0.0,11.409,0.62
2032,14537,3576.0,0,0,0,2620.5,26206.0,0,1.9,1.815,10.589,2.569,0.07,6.13,14.469,3.07,0.4,0.1,0.254,-5.2620000000000005,1.257,0.0,0.0,6.938,7.0379999999999985,-5.2620000000000005,3.961,0.982,-58.55,0.49,8.791,0.914,0.0,0.0,1.0490000000000002,0.72
2033,14538,2834.0,0,0,0,2620.5,26206.0,0,2177.884,189.106,3460.152,1380.677,790.145,1158.5739999999996,125.829,206.523,434.737,1246.876,71.503,278.212,570.148,0.0,21.227,738.1210000000002,2077.311,278.212,1034.302,0.0,911.969,817.591,2077.37,5.21,0.0,63.65,46.915,61.63
2034,14547,9995.0,0,0,0,2620.5,26206.0,0,0.012,0.227,0.019,-1.456,0.002,0.0,4.1789999999999985,0.25,0.0,0.0,0.009000000000000001,-0.109,0.0,0.0,0.0,0.706,0.706,-0.109,0.043,0.769,-22.753,0.01,0.0,0.0,0.0,0.0,0.005,0.035
2035,14549,2820.0,0,0,0,2620.5,26206.0,0,5.948,2.21,12.319,0.948,0.099,16.349,1.631,3.72,0.8859999999999999,5.218,0.875,-1.272,2.923,0.0,0.0,6.153,11.371,-1.272,12.875,0.0,-0.583,2.8160000000000003,18.916,0.0,0.0,-0.675,0.8320000000000001,0.41
2036,14552,3590.0,0,0,0,2620.5,26206.0,0,0.048,0.474,0.279,-8.094,0.048,0.0,80.29,0.0,0.0,2.25,0.004,1.26,0.0,0.19,0.0,6.09,8.34,1.26,0.1,0.033,-58.197,0.0,0.0,0.0,0.0,0.0,0.38,0.006
2037,14556,1311.0,0,0,0,2620.5,26206.0,0,2.395,3.229,17.646,1.877,0.017,3.632,32.153,7.646,5.316,1.224,1.643,-14.454,0.0,0.0,0.0,13.098,15.769,-14.34,16.708,0.0,-23.909,1.998,5.9529999999999985,1.995,0.0,0.0,6.5920000000000005,1.9
2038,14561,3827.0,0,0,0,2620.5,26206.0,0,55.707,5.714,148.173,89.413,8.093,67.096,13.912,3.834,25.0,33.172,8.704,9.491,20.782,0.0,0.0,21.731,58.76,9.491,94.358,0.0,54.278,21.884,123.334,0.466,2.158,5.065,2.449,17.5
2039,14563,2600.0,0,0,0,2620.5,26206.0,0,83.025,18.875,382.643,117.23,14.51,144.75,16.795,22.937,5.8210000000000015,193.169,20.557,-2.527,22.323,12.535,4.052,69.179,265.413,-2.527,317.199,0.0,17.235,42.658,188.411,0.0,0.0,0.07400000000000001,14.474,7.46
2040,14576,1040.0,0,0,0,2620.5,26206.0,0,6.568,1.915,41.833,21.011,1.203,14.024,150.737,8.445,0.0,0.0,7.487999999999999,-5.68,3.948,0.0,0.0,10.36,10.541,-5.68,44.058,0.0,-91.734,1.4169999999999998,14.719,0.0,0.0,0.0,0.51,0.01
2041,14581,3845.0,0,0,0,2620.5,26206.0,0,9.97,0.942,24.898000000000003,0.434,1.361,8.912,3.595,0.0,0.0,20.198,1.858,-5.819,4.145,0.0,0.0,4.266,24.464,-6.526,6.685,0.0,-123.613,4.268,16.666,0.035,0.0,0.0,2.041,0.6
2042,14582,3651.0,0,0,0,2620.5,26206.0,0,3.092,0.53,3.325,2.742,2.387,0.096,5.212999999999999,0.033,0.0,0.02,0.108,-0.895,0.42,0.0,0.0,0.563,0.583,-0.895,0.395,0.0,-10.109,0.233,2.181,2.439,0.0,0.0,0.011,13.25
2043,14590,1000.0,0,0,0,2620.5,26206.0,0,548.27,307.526,4211.929,-245.546,57.396,941.239,143.976,205.42,695.572,2133.18,283.889,113.025,369.1880000000001,0.0,49.809,628.427,3552.026,113.025,5532.751,812.4939999999998,406.213,118.611,1838.866,0.0,17.019000000000002,202.979,182.995,13.39
2044,14593,2650.0,0,0,0,2620.5,26206.0,0,263.6,45.1,1015.9,-114.4,9.2,894.5,55.98,23.4,49.3,936.5,50.0,-27.4,84.1,7.1,0.0,141.0,1130.3,-27.3,1135.1,0.0,-285.9,138.6,1104.3,0.0,0.0,-16.1,91.2,1.3
2045,14597,2834.0,0,0,0,2620.5,26206.0,0,6.603,0.63,8.56,-3.4210000000000003,4.061,1.057,32.751999999999995,0.0,0.0,10.0,0.688,-15.845999999999998,0.992,0.0,0.0,1.981,11.981,-15.845999999999998,2.436,0.0,-118.666,0.812,1.848,9.038,0.0,0.0,0.755,3.45
2046,14605,7311.0,0,0,0,2620.5,26206.0,0,5147.0,3644.0,14420.0,5235.0,964.0,334.0,229.917,465.0,885.0,1785.0,180.0,391.0,344.0,300.0,112.0,6285.0,9125.0,391.0,1484.0,0.0,3897.0,3567.0,5792.0,99.0,75.0,181.0,132.0,53.9
2047,14606,5990.0,0,0,0,2620.5,26206.0,0,11.037,6.871,21.342,0.81,5.7120000000000015,44.144,14.041,2.492,11.79,8.752,2.41,-8.63,0.505,0.7,0.15,11.775,20.527,-8.63,19.404,0.005,-89.18799999999997,3.965,48.79600000000001,0.0,0.0,0.0,0.653,0.8
2048,14611,2721.0,0,0,0,2620.5,26206.0,0,1721.746,74.896,3166.011,889.8860000000002,1378.967,1238.918,477.971,57.59,399.93300000000005,1249.68,232.106,-826.3330000000002,24.723000000000006,216.109,865.5989999999998,929.589,2273.071,-826.3330000000002,315.7290000000001,0.0,305.694,250.14,1356.135,9.598,359.504,36.357,75.042,7.92
2049,14616,4011.0,0,0,0,2620.5,26206.0,0,9.613,1.745,89.161,69.041,3.804,19.187,4.4110000000000005,0.0,0.0,0.0,2.728,0.851,1.4340000000000002,0.0,0.0,2.526,20.088,0.851,113.338,0.032,37.459,3.809,22.268,0.083,0.0,0.505,0.0,6.75
2050,14622,2835.0,0,0,0,2620.5,26206.0,0,34.665,1.537,51.028,41.71100000000001,33.581,27.672,26.571,0.304,0.0,5.6960000000000015,1.348,-23.802,0.0,0.0,29.484,3.542,9.313,-23.802,24.195,0.004,-182.726,0.177,2.873,0.494,0.0,0.0,0.395,5.77
2051,14623,3559.0,0,0,0,2620.5,26206.0,0,2517.211,67.317,3009.6620000000007,1871.994,1883.465,588.934,143.606,888.8380000000002,0.0,0.0,51.934,144.47,244.712,244.673,1332.825,1137.668,1137.668,144.47,346.9790000000001,0.0,598.793,225.916,1339.322,45.469,5.87,64.907,1.146,39.45
2052,14624,5940.0,0,0,0,2620.5,26206.0,0,2806.19,1060.968,4331.643,1848.438,563.41,7784.539000000002,303.095,318.521,266.286,317.552,199.43400000000003,201.043,1259.522,0.0,0.0,2101.514,2483.205,201.043,1911.774,0.0,1646.461,781.4760000000001,11154.081,52.962,109.026,113.087,44.302,18.54
2053,14626,7372.0,0,0,0,2620.5,26206.0,0,103.942,2.949,160.611,119.696,65.03399999999999,15.065,25.239,0.0,0.325,0.0,11.027,-18.002,0.0,0.0,2.95,27.336,27.974,-18.002,33.437,0.0,34.01,21.527,121.437,9.551,3.201,-0.833,0.0,10.03
2054,14633,1311.0,0,0,0,2620.5,26206.0,0,49.987,26.041,346.726,-39.46,22.927,40.07,34.677,0.0,0.0,204.8,58.31399999999999,65.579,0.0,0.0,0.0,53.04,370.597,65.579,1124.799,15.589,-196.335,20.342,191.991,28.412,0.0,-8.359,21.799,3.12
2055,14638,3721.0,0,0,0,2620.5,26206.0,0,46.994,1.578,76.176,19.349,0.927,125.621,4.0360000000000005,13.835,2.688,3.994,3.306,14.862,18.669,0.0,0.0,37.266,56.827,14.862,48.133,0.0,14.223,18.481,165.46,0.114,0.0,-0.097,1.344,15.85
2056,14640,3949.0,0,0,0,2620.5,26206.0,0,7.817,0.373,12.994000000000002,6.962999999999999,0.008,8.881,3.225,5.088,0.0,0.202,0.489,0.16399999999999998,4.4060000000000015,0.0,0.0,5.829,6.0310000000000015,0.16399999999999998,1.254,0.0,0.58,3.092,16.145,0.0,0.0,0.212,0.413,1.27
2057,14647,1311.0,0,0,0,2620.5,26206.0,0,2.375,8.038,9.392,-0.862,0.431,1.764,12.414,1.254,2.34,0.0,1.02,-3.051,0.0,0.0,0.0,10.226,10.254,-3.051,12.331,0.0,-19.761,1.86,3.302,0.0,0.0,0.0,0.225,0.56
2058,14652,8071.0,0,0,0,2620.5,26206.0,0,111.915,22.111,266.528,23.54,24.2,267.723,33.435,6.839,0.0,195.799,7.1,3.425,4.423,0.0,0.0,41.815,242.988,-2.92,61.12,0.0,-269.211,62.702,390.205,113.953,0.0,3.822,27.452,25.1
2059,14656,6162.0,1,0,0,2620.5,26206.0,0,0.064,0.6609999999999999,0.07400000000000001,-1.842,0.019,0.156,8.057,0.7170000000000001,0.091,0.049,0.003,-0.555,0.0,0.0,0.002,1.857,1.906,-0.555,0.024,0.01,-5.434,0.045,0.0,0.0,0.0,-0.039,0.107,0.06
2060,14787,4400.0,0,0,0,2620.5,26206.0,0,15.159,5.4620000000000015,128.57,50.36,12.268,37.31,3.941,10.425,0.0,49.797,10.009,10.607,0.969,0.021,0.0,23.569000000000006,78.186,11.12,142.814,0.0,14.390999999999998,1.016,67.722,0.0,0.0,0.0,5.575,6.2
2061,14794,3089.0,0,0,0,2620.5,26206.0,0,21.827,3.757,61.307,17.535999999999998,3.194,58.524,9.779,0.355,0.0,26.015,2.01,-1.86,3.902,0.924,0.0,10.04,43.771,-1.86,42.76,0.0,-1.813,11.946,68.365,0.0,0.637,0.058,2.036,1.47
2062,14815,5140.0,0,0,0,2620.5,26206.0,0,0.511,0.525,31.233,26.498,0.0,0.975,10.684,2.001,0.8190000000000001,2.001,0.1,-1.374,0.155,0.0,0.0,2.734,4.735,-1.374,30.959,0.0,-9.196,0.097,1.037,0.373,0.0,0.0,0.263,1.48
2063,14816,7372.0,0,0,0,2620.5,26206.0,0,0.049,0.036000000000000004,0.054000000000000006,-1.874,0.0,0.117,9.644,0.606,0.0,0.0,0.002,-0.053,0.0,0.0,0.0,0.8,0.8,-0.053,0.316,1.128,-5.367000000000001,0.045,0.36,0.0,0.0,0.0,0.056,0.08
2064,14834,3669.0,0,0,0,2620.5,26206.0,0,4.18,0.331,4.7810000000000015,3.013,1.55,5.556,1.554,0.218,0.257,0.201,0.329,0.136,0.8490000000000001,0.0,0.0,1.567,1.768,0.136,2.401,0.0,-1.833,1.212,10.584,0.015,0.031,0.037000000000000005,0.032,1.75
2065,14835,8351.0,0,0,0,2620.5,26206.0,0,64.128,9.836,844.185,123.269,8.619,697.0139999999999,9.91,16.87,57.128,542.149,59.293,16.543,4.167,18.305,0.0,138.519,720.916,16.543,972.603,0.0,96.39,31.657,829.434,0.0,5.854,10.800999999999998,44.078,23.0
2066,14836,2836.0,0,0,0,2620.5,26206.0,0,44.645,1.05,61.922,42.023,29.973000000000006,25.735,73.149,7.972,0.26,3.84,3.569,-28.373,6.605,0.0,0.0,14.137,19.899,-28.373,34.126,0.0,-292.706,5.398,28.94,33.611,0.0,0.0,0.244,4.36
2067,14852,3728.0,0,0,0,2620.5,26206.0,0,1.666,0.106,2.13,1.524,0.6679999999999999,2.327,6.12,0.033,0.0,0.126,0.076,0.599,0.687,0.0,0.0,0.48,0.606,0.599,0.198,0.0,-1.2990000000000002,0.017,3.769,0.11,0.0,-0.175,0.029,0.8
2068,14853,6531.0,1,0,0,2620.5,26206.0,0,1.246,0.098,1.402,1.226,1.082,0.514,3.3360000000000003,0.0,0.0,0.0,0.019,-0.444,0.0,0.0,0.0,0.17600000000000002,0.17600000000000002,-0.444,0.0,0.0,-3.667,0.16399999999999998,0.059,0.0,0.0,0.0,0.0,0.1
2069,14855,4991.0,0,0,0,2620.5,26206.0,0,0.586,0.217,0.93,0.609,0.586,0.0,6.485,0.0,0.2,0.1,0.0,-0.362,0.0,0.0,0.0,0.221,0.321,-0.362,0.001,0.0,-3.179,0.0,0.0,0.903,0.0,-0.157,0.006,2.25
2070,14863,3640.0,0,0,0,2620.5,26206.0,0,361.725,82.314,637.802,262.565,59.789,614.4169999999998,13.433,3.284,14.0,36.989,28.172,37.34,132.93200000000002,0.0,0.0,158.144,251.91,37.34,363.209,0.0,251.797,141.658,985.176,2.557,9.647,24.895,3.844,29.76
2071,14870,3826.0,0,0,0,2620.5,26206.0,0,226.898,39.13,751.193,372.018,117.52,220.707,92.754,58.245,0.0,219.457,65.235,34.123000000000005,88.72200000000002,0.0,0.0,97.375,330.129,34.123000000000005,681.6080000000002,0.0,95.402,18.949,343.76199999999994,0.049,0.0,3.679,21.357,3.8
2072,14883,3089.0,0,0,0,2620.5,26206.0,0,56.986,16.834,187.343,2.82,1.091,178.11,7.819,0.158,0.8590000000000001,130.447,13.379,17.578,17.043,0.0,0.0,50.908,184.523,16.98,87.50200000000002,0.0,-40.262,36.577,249.721,0.111,0.0,0.975,18.284,3.24
2073,14885,2860.0,0,0,0,2620.5,26206.0,0,168.196,27.436,510.143,-775.725,15.83,703.852,12.199000000000002,33.26,62.273,356.084,53.558,-220.524,48.31800000000001,0.0,0.0,96.421,1258.307,-220.524,810.558,27.561,-227.252,100.69,743.565,0.0,0.0,60.289,113.872,0.2
2074,14886,3842.0,0,0,0,2620.5,26206.0,0,22.7,2.843,36.072,21.175,0.124,35.172,6.688,4.057,0.0,0.013,2.019,0.529,7.187,0.0,0.0,12.326,12.878,0.529,19.317,0.0,4.734,13.379,51.889,0.0,0.0,-0.271,0.72,0.541
2075,14891,2040.0,0,0,0,2620.5,26206.0,0,82.16799999999998,10.446,174.45,100.54,33.454,198.431,8.179,4.273,8.512,22.42,13.627,2.66,18.23,0.0,0.0,34.678000000000004,73.906,2.66,245.305,0.004,105.893,26.408,229.241,0.0,0.0,1.737,1.347,11.2
2076,14894,4812.0,0,0,0,2620.5,26206.0,0,13449.15,4752.375,232132.5,186066.525,2667.6,15008.1,6814.085,1879.575,728.175,17932.2,19773.3,-23020.875,731.025,2004.975,2553.6,19173.375,41997.6,-23020.875,33132.675,0.0,105814.8,7913.025,32554.125,5102.925,4427.475,2743.125,1383.675,18.43
2077,14897,3845.0,0,0,0,2620.5,26206.0,0,203.582,3.27,219.925,176.278,123.807,54.823,54.554,0.0,0.0,0.0,3.617,10.909,14.071,0.0,108.458,43.647,43.647,10.909,18.956,0.0,145.845,32.49,169.56599999999997,7.947999999999999,9.129,7.122000000000001,0.0,13.25
2078,14908,1381.0,0,0,0,2620.5,26206.0,0,632.14,188.686,4205.69,1697.106,114.388,902.267,132.847,144.872,448.539,1639.885,198.928,89.874,59.72,0.0,55.4,537.085,2442.4770000000008,91.206,4066.282,0.0,477.154,380.459,1512.895,69.39,8.02,49.231,135.785,15.1
2079,14913,3690.0,0,0,0,2620.5,26206.0,0,6.615,3.032,28.762,12.653,1.143,0.413,387.69,3.913,0.5,6.982,5.8679999999999986,-26.826,5.007,4.047,0.0,9.127,16.109,-24.937,16.31,0.0,-287.68,0.236,3.116,13.33,0.0,0.0,2.496,0.37
2080,14923,1311.0,0,0,0,2620.5,26206.0,0,20.523000000000003,13.21,217.668,134.227,5.003,23.695,14.041,4.857,5.0,29.143,39.612,-3.617,0.0,0.0,0.0,21.012,83.441,-5.442,402.755,0.0,61.07100000000001,13.357,108.885,1.118,0.0,-1.213,2.005,17.0
2081,14924,3578.0,0,0,0,2620.5,26206.0,0,125.771,34.258,224.573,169.351,68.181,188.703,10.402,3.687,15.0,12.86,11.171,9.045,11.892,0.0,9.505,41.789,54.8,9.045,105.536,0.0,57.879,43.32100000000001,234.006,4.307,0.08800000000000001,0.227,0.511,16.58
2082,14934,1311.0,0,0,0,2620.5,26206.0,0,1081.0,465.0,13184.0,3258.0,193.0,1734.0,122.378,0.0,6199.0,6589.0,910.0,54.0,41.0,636.0,0.0,919.0,9925.0,103.0,15598.0,1.0,-175.0,605.0,3045.0,48.0,30.0,30.0,220.0,38.65
2083,14938,3674.0,0,0,0,2620.5,26206.0,0,15.458,0.268,17.230999999999998,16.652,0.218,4.9860000000000015,6.8420000000000005,0.055,0.0,0.003,1.181,-0.212,11.695,0.0,0.0,0.5760000000000001,0.579,-0.212,7.292000000000002,0.0,-1.889,3.352,10.007,0.0,0.002,0.01,0.055,0.96
2084,14942,5140.0,0,0,0,2620.5,26206.0,0,0.066,0.14800000000000002,0.068,-0.156,0.0,0.28300000000000003,9.478,0.0,0.0,0.0,0.0,-0.472,0.06,0.0,0.0,0.224,0.224,-0.472,0.002,0.0,-0.4920000000000001,0.006,0.5329999999999999,0.0,0.0,0.0,0.0,0.14
2085,14957,2750.0,0,0,0,2620.5,26206.0,0,0.014,0.139,0.212,-0.387,0.002,0.111,10.393,0.399,0.0,0.041,0.051,-1.06,0.0,0.0,0.0,0.557,0.598,-1.06,0.53,0.001,-22.943,0.008,0.234,0.108,0.0,0.0,0.073,0.17
2086,14960,8071.0,0,0,0,2620.5,26206.0,0,624.5,60.2,1929.6,1085.4,149.2,1211.7,70.554,0.0,499.8,508.9,104.0,182.7,38.7,0.0,0.0,201.2,844.2,179.5,574.5,0.0,2.7,365.5,2199.8,14.9,4.2,149.6,27.0,80.85
2087,14977,5411.0,0,0,0,2620.5,26206.0,0,2004.619,800.76,4225.442,1323.696,293.675,12093.295,147.076,64.922,3153.207000000001,849.071,239.624,76.60600000000002,1475.3339999999996,39.726,156.261,1512.7220000000002,2556.001,76.60600000000002,3317.291,345.745,666.801,201.93,12377.928,345.745,0.0,34.544000000000004,63.348,24.7
2088,14983,5810.0,0,0,0,2620.5,26206.0,0,0.489,0.08800000000000001,0.7859999999999999,-0.536,0.449,1.885,8.514,0.002,0.0,0.0,0.048,-0.147,0.026,0.0,0.0,0.784,0.7909999999999999,-0.147,1.162,0.531,-5.938,0.0,2.128,0.0,0.0,0.0,0.002,0.06
2089,14985,3845.0,0,0,0,2620.5,26206.0,0,24.847,3.646,41.418,31.603,2.968,9.577,57.309,1.046,2.141,1.072,0.962,2.786,4.902,3.454,0.0,7.621,9.815,2.786,4.802,0.0,-18.571,13.317,34.83,0.2,0.0,1.554,0.098,1.78
2090,14991,1311.0,0,0,0,2620.5,26206.0,0,6.492000000000001,0.622,9.466,5.351,6.257999999999999,0.682,7.478,0.0,0.1,2.5,0.687,1.545,0.0,0.0,0.234,0.8859999999999999,4.115,1.545,7.72,0.0,2.694,0.208,3.852,0.253,0.264,1.206,0.01,0.6
2091,14999,4512.0,0,0,0,2620.5,26206.0,0,2235.0,1857.0,8901.0,-1063.0,1067.0,9901.0,120.178,531.0,2464.0,4215.0,441.0,-1254.0,344.0,147.0,0.0,2869.0,9839.0,-1254.0,5068.0,125.0,-1895.0,764.0,9611.0,0.0,0.0,263.0,352.0,3.53
2092,15000,3826.0,0,0,0,2620.5,26206.0,0,62.332,11.328,133.3,68.56,0.0,85.829,4.744,23.205,5.4129999999999985,21.913,4.025,5.325,49.893,0.0,0.0,37.71,64.74,5.325,82.89,0.0,64.05199999999999,11.497,139.00799999999998,0.08800000000000001,2.434,3.819,2.541,17.0
